,page,country,rev_id,quality,population,region
31002,Michael Hart (Australian politician),Australia,756995926,Start,25.754,OCEANIA
31003,Michael Trout (Australian politician),Australia,756995934,Stub,25.754,OCEANIA
31004,Mike Latter,Australia,756995945,Stub,25.754,OCEANIA
31005,Pat Weir,Australia,756995975,Stub,25.754,OCEANIA
31006,Rob Molhoek,Australia,756996049,Stub,25.754,OCEANIA
31007,Saxon Rice,Australia,756996109,Stub,25.754,OCEANIA
31008,Sean Choat,Australia,756996119,Stub,25.754,OCEANIA
31009,Steve Minnikin,Australia,756996184,Stub,25.754,OCEANIA
31010,Ted Sorensen (politician),Australia,756996253,Stub,25.754,OCEANIA
31011,Tony Perrett,Australia,756996284,Stub,25.754,OCEANIA
31012,Trevor Ruthenberg,Australia,756996286,Stub,25.754,OCEANIA
31013,Ian Gilfillan,Australia,756996621,Stub,25.754,OCEANIA
31014,Ian Hunter (politician),Australia,756996624,C,25.754,OCEANIA
31015,Lee Odenwalder,Australia,756996808,Stub,25.754,OCEANIA
31016,Cathy Edwards,Australia,756997327,Stub,25.754,OCEANIA
31017,Colin Rattray,Australia,756997331,Stub,25.754,OCEANIA
31018,Geoff Squibb,Australia,756997377,Stub,25.754,OCEANIA
31019,Greg Hall (politician),Australia,756997389,Start,25.754,OCEANIA
31020,John Loone,Australia,756997438,Stub,25.754,OCEANIA
31021,Mike Gaffney,Australia,756997492,Stub,25.754,OCEANIA
31022,Norma Jamieson,Australia,756997500,Stub,25.754,OCEANIA
31023,Robert Armstrong (Australian politician),Australia,756997535,Stub,25.754,OCEANIA
31024,Rosemary Armitage,Australia,756997544,Stub,25.754,OCEANIA
31025,Tony Fletcher (politician),Australia,756997590,Stub,25.754,OCEANIA
31026,Andrew Olexander,Australia,756998361,C,25.754,OCEANIA
31027,Dexter Davies,Australia,757000141,Stub,25.754,OCEANIA
31028,John Hyde (Australian state politician),Australia,757000328,Stub,25.754,OCEANIA
31029,Norm Kelly (Australian politician),Australia,757000560,Stub,25.754,OCEANIA
31030,Philip Gardiner,Australia,757000604,Stub,25.754,OCEANIA
31031,Amanda Millar,Australia,757007557,Stub,25.754,OCEANIA
31032,Anita Phillips,Australia,757007574,Stub,25.754,OCEANIA
31033,Anne Maddern,Australia,757007601,Stub,25.754,OCEANIA
31034,Bonny Barry,Australia,757007629,Stub,25.754,OCEANIA
31035,Carolyn Hirsh,Australia,757007679,C,25.754,OCEANIA
31036,Carolyn Male,Australia,757007683,Stub,25.754,OCEANIA
31037,Cassy O'Connor,Australia,757007688,C,25.754,OCEANIA
31038,Christine Smith (politician),Australia,757007724,Stub,25.754,OCEANIA
31039,Concetta Fierravanti-Wells,Australia,757007739,Start,25.754,OCEANIA
31040,Dawn Fardell,Australia,757007759,Start,25.754,OCEANIA
31041,Deb Foskey,Australia,757007763,Start,25.754,OCEANIA
31042,Delia Lawrie,Australia,757007783,Start,25.754,OCEANIA
31043,Denise Swan,Australia,757007787,Stub,25.754,OCEANIA
31044,Desley Boyle,Australia,757007791,Start,25.754,OCEANIA
31045,Desley Scott,Australia,757007793,Start,25.754,OCEANIA
31046,Di Farmer,Australia,757007802,Stub,25.754,OCEANIA
31047,Dianne Hadden,Australia,757007816,Start,25.754,OCEANIA
31048,Dianne Reilly,Australia,757007819,Stub,25.754,OCEANIA
31049,Freya Ostapovitch,Australia,757007937,Stub,25.754,OCEANIA
31050,Gay Thompson,Australia,757007954,Stub,25.754,OCEANIA
31051,Heather McTaggart,Australia,757007999,Start,25.754,OCEANIA
31052,Helen Buckingham,Australia,757008000,Start,25.754,OCEANIA
31053,Jacquie Petrusma,Australia,757008049,Start,25.754,OCEANIA
31054,Jan Jarratt,Australia,757008050,Stub,25.754,OCEANIA
31055,Janice Munt,Australia,757008082,Stub,25.754,OCEANIA
31056,Janine Freeman,Australia,757008083,Stub,25.754,OCEANIA
31057,Jaye Radisich,Australia,757008096,C,25.754,OCEANIA
31058,Jennifer Huppert,Australia,757008104,Stub,25.754,OCEANIA
31059,Jenny Lindell,Australia,757008110,Stub,25.754,OCEANIA
31060,Jo-Ann Miller,Australia,757008122,Start,25.754,OCEANIA
31061,Joan Rylah,Australia,757008140,Stub,25.754,OCEANIA
31062,Josie Farrer,Australia,757008175,Start,25.754,OCEANIA
31063,Judy Hopwood,Australia,757008190,Stub,25.754,OCEANIA
31064,Judy Hughes,Australia,757008191,Stub,25.754,OCEANIA
31065,Julie Attwood,Australia,757008199,Start,25.754,OCEANIA
31066,June van de Klashorst,Australia,757008201,Start,25.754,OCEANIA
31067,Kerry Millard,Australia,757008262,Stub,25.754,OCEANIA
31068,Leonie Hiscutt,Australia,757008308,Stub,25.754,OCEANIA
31069,Lesley Clark,Australia,757008325,Stub,25.754,OCEANIA
31070,Libby Mettam,Australia,757008331,Stub,25.754,OCEANIA
31071,Linda Lavarch,Australia,757008347,Start,25.754,OCEANIA
31072,Lindsay Simmons,Australia,757008352,Start,25.754,OCEANIA
31073,Liz Constable,Australia,757008371,C,25.754,OCEANIA
31074,Lynne Kosky,Australia,757008405,C,25.754,OCEANIA
31075,Lynne Walker (politician),Australia,757008407,Start,25.754,OCEANIA
31076,Margaret Keech,Australia,757008430,Start,25.754,OCEANIA
31077,Margaret Quirk,Australia,757008433,C,25.754,OCEANIA
31078,Mary Gillett,Australia,757008468,Stub,25.754,OCEANIA
31079,Mary Porter (politician),Australia,757008476,Start,25.754,OCEANIA
31080,Monica Gould,Australia,757008512,Start,25.754,OCEANIA
31081,Natasha Fyles,Australia,757008521,Stub,25.754,OCEANIA
31082,Nita Cunningham,Australia,757008538,Stub,25.754,OCEANIA
31083,Peta-Kaye Croft,Australia,757008572,Stub,25.754,OCEANIA
31084,Rachel Nolan,Australia,757008575,Start,25.754,OCEANIA
31085,Robyn Lambley,Australia,757008595,Start,25.754,OCEANIA
31086,Rosemary Menkens,Australia,757008621,Stub,25.754,OCEANIA
31087,Roslyn Dundas,Australia,757008625,Start,25.754,OCEANIA
31088,Rosy Buchanan,Australia,757008627,Stub,25.754,OCEANIA
31089,Sue Smith (politician),Australia,757008709,Stub,25.754,OCEANIA
31090,Tanya Gadiel,Australia,757008721,Start,25.754,OCEANIA
31091,Tarnya Smith,Australia,757008722,Stub,25.754,OCEANIA
31092,Tracy Davis,Australia,757008728,Stub,25.754,OCEANIA
31093,Trish White,Australia,757008759,Start,25.754,OCEANIA
31094,Verity Barton,Australia,757008765,Start,25.754,OCEANIA
31095,Vicki Dunne,Australia,757008770,Start,25.754,OCEANIA
31096,Vicky Darling,Australia,757008778,Start,25.754,OCEANIA
31097,Vini Ciccarello,Australia,757008779,Stub,25.754,OCEANIA
31098,Wendy Edmond,Australia,757008794,Stub,25.754,OCEANIA
31099,Beryl Jones,Australia,757177361,Stub,25.754,OCEANIA
31100,Henry Kemp,Australia,757178621,Stub,25.754,OCEANIA
31101,Ann Henderson (politician),Australia,757336130,Start,25.754,OCEANIA
31102,Esther Lipman,Australia,757336657,Start,25.754,OCEANIA
31103,Gertrude Melville,Australia,757336805,Start,25.754,OCEANIA
31104,Grace Vaughan,Australia,757336842,Stub,25.754,OCEANIA
31105,Helena Marfell,Australia,757336893,Start,25.754,OCEANIA
31106,Lia Looveer,Australia,757337226,C,25.754,OCEANIA
31107,Lynda Heaven,Australia,757337300,Start,25.754,OCEANIA
31108,Marie Tehan,Australia,757337468,Start,25.754,OCEANIA
31109,Pam Buchanan,Australia,757338080,Start,25.754,OCEANIA
31110,Ruby Hutchison,Australia,757338271,Stub,25.754,OCEANIA
31111,Virginia Chadwick,Australia,757338585,C,25.754,OCEANIA
31112,Samuel McConnell Brown,Australia,757389096,Start,25.754,OCEANIA
31113,Ron Boswell,Australia,757433056,Start,25.754,OCEANIA
31114,Jocelyn Newman,Australia,757433215,Start,25.754,OCEANIA
31115,Glen Sheil,Australia,757433253,Start,25.754,OCEANIA
31116,Mike Elliott (politician),Australia,757478680,Stub,25.754,OCEANIA
31117,Louise Pratt,Australia,757591901,C,25.754,OCEANIA
31118,Alexander Paterson (Australian politician),Australia,757667450,Start,25.754,OCEANIA
31119,Cornelius Ahern,Australia,757669038,Stub,25.754,OCEANIA
31120,Edward Archer (politician),Australia,757669448,Stub,25.754,OCEANIA
31121,John Siddons,Australia,757675131,Start,25.754,OCEANIA
31122,Maurice Blackburn,Australia,757676647,C,25.754,OCEANIA
31123,Michael Townley (Australian politician),Australia,757676845,Stub,25.754,OCEANIA
31124,Neal Blewett,Australia,757677110,C,25.754,OCEANIA
31125,Neil Brown (Australian politician),Australia,757677184,Start,25.754,OCEANIA
31126,Oliver Uppill,Australia,757677428,Stub,25.754,OCEANIA
31127,Richard Edwards (Australian politician),Australia,757677954,Start,25.754,OCEANIA
31128,Robert Sayers,Australia,757678308,Stub,25.754,OCEANIA
31129,Samuel Dennis,Australia,757678732,Stub,25.754,OCEANIA
31130,Staniforth Smith,Australia,757678810,Start,25.754,OCEANIA
31131,Tom McVeigh,Australia,757679249,Stub,25.754,OCEANIA
31132,William Hartnoll,Australia,757679718,Start,25.754,OCEANIA
31133,William Watson (Australian politician),Australia,757680087,Stub,25.754,OCEANIA
31134,Milton Dick,Australia,757708437,Stub,25.754,OCEANIA
31135,Barbara Stone,Australia,757763422,Start,25.754,OCEANIA
31136,Graham Burkett,Australia,757912865,Start,25.754,OCEANIA
31137,George Clark (Queensland politician),Australia,758207069,Start,25.754,OCEANIA
31138,Frederick Thomas Brentnall,Australia,758400064,Start,25.754,OCEANIA
31139,David Littleproud,Australia,758723232,Stub,25.754,OCEANIA
31140,John McVeigh (politician),Australia,758723473,Stub,25.754,OCEANIA
31141,Margaret McIntyre,Australia,758865527,Start,25.754,OCEANIA
31142,Geoffrey Cox (Australian politician),Australia,759129423,Start,25.754,OCEANIA
31143,George Forbes (New South Wales politician),Australia,759219512,Stub,25.754,OCEANIA
31144,George Graham (New South Wales politician),Australia,759226921,Stub,25.754,OCEANIA
31145,George Leary,Australia,759248889,Stub,25.754,OCEANIA
31146,George McCredie,Australia,759257502,Stub,25.754,OCEANIA
31147,George Rainsford,Australia,759271828,Stub,25.754,OCEANIA
31148,George Richards (Australian politician),Australia,759273706,Stub,25.754,OCEANIA
31149,Jacinta Allan,Australia,759286280,Start,25.754,OCEANIA
31150,Sharon Knight (politician),Australia,759289406,Stub,25.754,OCEANIA
31151,Marsha Thomson,Australia,759310262,Start,25.754,OCEANIA
31152,Gabrielle Williams,Australia,759310530,Stub,25.754,OCEANIA
31153,Matt Keogh,Australia,759311147,Stub,25.754,OCEANIA
31154,Cindy McLeish,Australia,759316071,Start,25.754,OCEANIA
31155,Heidi Victoria,Australia,759318228,Start,25.754,OCEANIA
31156,Emma Kealy,Australia,759319084,Stub,25.754,OCEANIA
31157,Suzanna Sheed,Australia,759320256,Stub,25.754,OCEANIA
31158,Georgie Crozier,Australia,759409040,Stub,25.754,OCEANIA
31159,Linda Savage,Australia,759439697,Start,25.754,OCEANIA
31160,Sue Pennicuik,Australia,759446289,Start,25.754,OCEANIA
31161,Jeff Bourman,Australia,759448457,Stub,25.754,OCEANIA
31162,Thomas Scholfield,Australia,759485624,Stub,25.754,OCEANIA
31163,Richard Face,Australia,759487224,Stub,25.754,OCEANIA
31164,Charles Clark (Australian politician),Australia,759497799,Start,25.754,OCEANIA
31165,Arthur Nichols,Australia,759532986,Stub,25.754,OCEANIA
31166,Robert Reid (Australian politician),Australia,759641994,Start,25.754,OCEANIA
31167,Edward Greville,Australia,759769824,Stub,25.754,OCEANIA
31168,Jann Stuckey,Australia,759981591,Start,25.754,OCEANIA
31169,Hieu Van Le,Australia,760125919,Start,25.754,OCEANIA
31170,Margaret Rowe,Australia,760178515,Start,25.754,OCEANIA
31171,Robert Dunsmure,Australia,760563015,Start,25.754,OCEANIA
31172,David Hunter (Queensland politician),Australia,760604768,Stub,25.754,OCEANIA
31173,James Kennedy (Australian politician),Australia,760605084,C,25.754,OCEANIA
31174,James Francis Maxwell,Australia,760662466,Start,25.754,OCEANIA
31175,Robert Thomson (Australian politician),Australia,761038983,Stub,25.754,OCEANIA
31176,Francis North (politician),Australia,761131688,Stub,25.754,OCEANIA
31177,Archie Tanner,Australia,761214304,Stub,25.754,OCEANIA
31178,Michael Clarke (Australian politician),Australia,761960589,Stub,25.754,OCEANIA
31179,Russell Clarke,Australia,761960679,Stub,25.754,OCEANIA
31180,Denis Collins (politician),Australia,761961716,Stub,25.754,OCEANIA
31181,Ebenezer Shoobridge,Australia,762220684,Stub,25.754,OCEANIA
31182,John Frazer (politician),Australia,762343695,Start,25.754,OCEANIA
31183,Denise Allen,Australia,762526753,Start,25.754,OCEANIA
31184,Diane Beamer,Australia,762706793,Start,25.754,OCEANIA
31185,Dorothy Kotz,Australia,762863597,Start,25.754,OCEANIA
31186,Gary Singer,Australia,763052301,Stub,25.754,OCEANIA
31187,Don Lane (politician),Australia,763320961,Start,25.754,OCEANIA
31188,Janet Woollard,Australia,763459468,Start,25.754,OCEANIA
31189,Loraine Braham,Australia,763513949,C,25.754,OCEANIA
31190,Thomas Storey,Australia,763710035,Stub,25.754,OCEANIA
31191,Trevor Watts (politician),Australia,763728144,Stub,25.754,OCEANIA
31192,John Govett,Australia,763766917,Stub,25.754,OCEANIA
31193,Steph Key,Australia,763809719,C,25.754,OCEANIA
31194,Roger Steele,Australia,763856897,Start,25.754,OCEANIA
31195,June D'Rozario,Australia,764069242,Start,25.754,OCEANIA
31196,Walter Parsons (politician),Australia,764237917,Start,25.754,OCEANIA
31197,John Frederick Herbert,Australia,764246694,Start,25.754,OCEANIA
31198,Ernest Allen (Australian politician),Australia,764265946,Stub,25.754,OCEANIA
31199,Fiona Simpson,Australia,764509091,C,25.754,OCEANIA
31200,Garry Kelly,Australia,764729684,Start,25.754,OCEANIA
31201,Hugh Delahunty,Australia,764819014,C,25.754,OCEANIA
31202,George Wright (trade unionist),Australia,764875642,Start,25.754,OCEANIA
31203,Tom Fox (politician),Australia,764937924,Start,25.754,OCEANIA
31204,Tom McNeil,Australia,764939807,GA,25.754,OCEANIA
31205,Allan Rodda,Australia,765956005,Stub,25.754,OCEANIA
31206,Robyn Geraghty,Australia,766393656,Stub,25.754,OCEANIA
31207,Alison Anderson,Australia,766511079,GA,25.754,OCEANIA
31208,Irene Longman,Australia,766626178,Start,25.754,OCEANIA
31209,Hugh Menzies,Australia,766743764,Stub,25.754,OCEANIA
31210,Sue Napier,Australia,766750964,Start,25.754,OCEANIA
31211,Frederick Baglin,Australia,766844376,Start,25.754,OCEANIA
31212,Jennifer Rankine,Australia,766999752,Start,25.754,OCEANIA
31213,Seath Holswich,Australia,767006592,Stub,25.754,OCEANIA
31214,Lisa France,Australia,767429817,Stub,25.754,OCEANIA
31215,June Appleby,Australia,767458715,Stub,25.754,OCEANIA
31216,Susan Davies,Australia,767515619,Start,25.754,OCEANIA
31217,Bronwyn Halfpenny,Australia,767515657,Stub,25.754,OCEANIA
31218,Judy Maddigan,Australia,767640536,Stub,25.754,OCEANIA
31219,Kevin Ryan (rugby),Australia,767932176,C,25.754,OCEANIA
31220,Paul Gibson (politician),Australia,767951837,C,25.754,OCEANIA
31221,Tim Mander,Australia,767971910,Start,25.754,OCEANIA
31222,Caroline Hogg,Australia,768002076,Start,25.754,OCEANIA
31223,Karyn Paluzzano,Australia,768042838,C,25.754,OCEANIA
31224,Tony Bramley,Australia,768188609,Stub,25.754,OCEANIA
31225,Eva Hughes,Australia,768661254,Stub,25.754,OCEANIA
31226,Ernest Henty,Australia,768809992,Start,25.754,OCEANIA
31227,Alan Corbett,Australia,768887122,Stub,25.754,OCEANIA
31228,William Ralph Nairn,Australia,768980149,Stub,25.754,OCEANIA
31229,Maree Edwards,Australia,769074782,Stub,25.754,OCEANIA
31230,Thomas Hawke,Australia,769089418,Stub,25.754,OCEANIA
31231,William Leggatt,Australia,769252494,Start,25.754,OCEANIA
31232,James Mackay (Australian politician),Australia,769357652,Start,25.754,OCEANIA
31233,Vicki Howard,Australia,769408477,Stub,25.754,OCEANIA
31234,Shayne Sutton,Australia,769615526,Stub,25.754,OCEANIA
31235,Eleni Evangel,Australia,769874777,Stub,25.754,OCEANIA
31236,Agnes Goode,Australia,770067469,C,25.754,OCEANIA
31237,Andrea Coote,Australia,770075698,Start,25.754,OCEANIA
31238,Jonas Levien,Australia,770277891,Stub,25.754,OCEANIA
31239,Donald Mackinnon,Australia,770279895,Stub,25.754,OCEANIA
31240,Lisa Neville,Australia,770453328,Start,25.754,OCEANIA
31241,Sue Carter,Australia,770484837,Start,25.754,OCEANIA
31242,Merri Rose,Australia,770577963,Start,25.754,OCEANIA
31243,Sue Walker,Australia,770710250,Start,25.754,OCEANIA
31244,Brian Cahill,Australia,770858422,Stub,25.754,OCEANIA
31245,Howard Venning,Australia,770919751,Stub,25.754,OCEANIA
31246,Vickie Chapman,Australia,770922897,C,25.754,OCEANIA
31247,Helen Bullock,Australia,771007458,Stub,25.754,OCEANIA
31248,William White (conscientious objector),Australia,771015810,Start,25.754,OCEANIA
31249,Samantha Rowe,Australia,771191172,Stub,25.754,OCEANIA
31250,Jane Aagaard,Australia,771425721,Start,25.754,OCEANIA
31251,Alicia O'Shea Petersen,Australia,771530597,Stub,25.754,OCEANIA
31252,William Moore (Australian politician),Australia,771767720,Stub,25.754,OCEANIA
31253,Harry Venn,Australia,771784153,Stub,25.754,OCEANIA
31254,Grace Portolesi,Australia,771838981,C,25.754,OCEANIA
31255,Chris Steel,Australia,772092345,Start,25.754,OCEANIA
31256,Michelle Roberts,Australia,772263717,C,25.754,OCEANIA
31257,Matt Conlan,Australia,772440254,Stub,25.754,OCEANIA
31258,Ross Bohlin,Australia,772571496,Stub,25.754,OCEANIA
31259,Herbert Hardacre,Australia,772905061,Start,25.754,OCEANIA
31260,Helen Cross (politician),Australia,773087410,Stub,25.754,OCEANIA
31261,Helen Hodgson,Australia,773089256,Stub,25.754,OCEANIA
31262,Helen Szuty,Australia,773093102,Start,25.754,OCEANIA
31263,Helen Westwood,Australia,773093939,C,25.754,OCEANIA
31264,Henry Clarke (Australian politician),Australia,773201395,Start,25.754,OCEANIA
31265,Henry Douglass,Australia,773205887,Stub,25.754,OCEANIA
31266,Henry Doyle (politician),Australia,773205910,Stub,25.754,OCEANIA
31267,Henry Hughes (New South Wales politician),Australia,773217192,Stub,25.754,OCEANIA
31268,Henry Kater (politician),Australia,773220670,Stub,25.754,OCEANIA
31269,Patrick Quinn (Australian politician),Australia,773224320,Stub,25.754,OCEANIA
31270,Henry Moore (Australian politician),Australia,773227254,Stub,25.754,OCEANIA
31271,Henry Prince,Australia,773232156,Stub,25.754,OCEANIA
31272,David Barr (politician),Australia,773263641,Stub,25.754,OCEANIA
31273,Henry Badgery,Australia,773537196,Stub,25.754,OCEANIA
31274,Noah Carroll,Australia,773667529,Start,25.754,OCEANIA
31275,Ted Connelly,Australia,773709634,Stub,25.754,OCEANIA
31276,Simone McGurk,Australia,773814142,Start,25.754,OCEANIA
31277,Tony Packard,Australia,773954530,Start,25.754,OCEANIA
31278,Tom Veivers,Australia,774121992,C,25.754,OCEANIA
31279,Charles Smith (Victorian politician),Australia,774354824,Stub,25.754,OCEANIA
31280,Bill McGrath,Australia,774396246,Start,25.754,OCEANIA
31281,Bill Flynn (politician),Australia,774453397,Start,25.754,OCEANIA
31282,Elisa Roberts,Australia,774454530,Stub,25.754,OCEANIA
31283,Paddy Embry,Australia,774460921,Stub,25.754,OCEANIA
31284,John Fischer (politician),Australia,774462493,Start,25.754,OCEANIA
31285,Frank Hough,Australia,774489469,Stub,25.754,OCEANIA
31286,Sam Cox (Australian politician),Australia,774491632,Stub,25.754,OCEANIA
31287,John Kingston,Australia,774492864,Stub,25.754,OCEANIA
31288,David James (Australian politician),Australia,774495559,Stub,25.754,OCEANIA
31289,William Jamieson (Australian politician),Australia,774495675,Stub,25.754,OCEANIA
