,rev_id,article_quality,page,country
41038,804052279,Stub,Anatoly Lokot,Russia
41039,804052443,Start,Vladimir Gorodetsky,Russia
41040,804053178,Start,List of Malaysian politicians of Indian descent,Malaysia
41041,804053612,Stub,Head of the Republic of Buryatia,Russia
41042,804054223,Start,Jean-Marie Musy,Switzerland
41043,804054248,C,Zoe Konstantopoulou,Greece
41044,804054957,Start,Alexander Vinnikov,Russia
41045,804055261,C,Rumen Radev,Bulgaria
41046,804057284,FA,Mark Hanna,United States
41047,804058293,C,Benoni Urey,Liberia
41048,804058441,Start,Charles Brumskine,Liberia
41049,804061342,GA,Sharif Sheikh Ahmed,Somalia
41050,804062907,Stub,Mustapha Abdul-Hamid,Ghana
41051,804064397,C,Ahmad Tibi,Israel
41052,804064963,Stub,Prem Khandu Thungan,India
41053,804065646,FA,Hu Zhengyan,China
41054,804066562,GA,Mohammed El Senussi,Libya
41055,804067052,Start,Jesse B. Thomas,United States
41056,804067812,Start,Krasen Kralev,Bulgaria
41057,804068081,GA,Yang Jisheng (statesman),China
41058,804068689,Start,Petur Tanchev,Bulgaria
41059,804068881,Start,National Women's Political Caucus,United States
41060,804069247,C,President of Egypt,Egypt
41061,804069464,Stub,Aleksandr Smetanov,Russia
41062,804069712,Stub,Andrei Usatîi,Moldova
41063,804070511,Stub,Faustin Twagiramungu,Rwanda
41064,804070974,C,Aleksandar Tomov (politician),Bulgaria
41065,804071133,C,Ehsan Jafri,India
41066,804071557,Start,Jacob Hackenburg Griffiths-Randolph,Ghana
41067,804072131,Stub,Vasile Bumacov,Moldova
41068,804073508,Start,Lalla Fatma N'Soumer,Algeria
41069,804074233,C,Geraldine Roman,Philippines
41070,804075706,FA,Yasser Arafat,Palestinian Territory
41071,804076153,C,Mahmud Barzanji,Iraq
41072,804076685,Start,Daisy Nyongesa,Kenya
41073,804076877,Start,Fathallah Sijilmassi,Morocco
41074,804077347,Start,Hero Ibrahim Ahmed,Iraq
41075,804078772,C,Firmin Ayessa,Congo
41076,804080793,Stub,Abdullah Mohammed Al-Hugail,Saudi Arabia
41077,804081210,Stub,Michael Olbrich,United States
41078,804081241,Start,Denzil Douglas,Saint Kitts and Nevis
41079,804081310,B,Bernardo António da Costa de Macedo,Portugal
41080,804081681,Start,Jordi Ausàs,Spain
41081,804081788,Start,Yuan Cai,China
41082,804082169,Start,Josep Antoni Duran i Lleida,Spain
41083,804082390,Stub,Gurbannazar Ashirov,Turkmenistan
41084,804082579,B,Political positions of Rudy Giuliani,United States
41085,804082800,Start,Joan Carretero,Spain
41086,804083434,C,Dan Kapanke,United States
41087,804083586,C,List of Australian Leaders of the Opposition,Australia
41088,804083773,C,Abdul Majeed bin Abdulaziz Al Saud,Saudi Arabia
41089,804084246,Start,Endang Rahayu Sedyaningsih,Indonesia
41090,804084561,Start,Kanako Otsuji,Japan
41091,804085982,Stub,William McAnaney,Australia
41092,804087002,Stub,Luis Mena,Nicaragua
41093,804087243,C,Nambaryn Enkhbayar,Mongolia
41094,804087492,Stub,President of Nicaragua,Nicaragua
41095,804089204,Stub,Frans Seda,Indonesia
41096,804090066,C,Ada Colau,Spain
41097,804090293,Start,Natasha Mazzone,South Africa
41098,804090461,C,Pappu Kalani,India
41099,804091265,C,Bernardino Caballero,Paraguay
41100,804091573,GA,Ahmad Ismail (Malaysian politician),Malaysia
41101,804091808,Start,Ivonka Survilla,Belarus
41102,804091843,Stub,Zalmai Wesa,Afghanistan
41103,804091882,Start,Alexander Dabravolski,Russia
41104,804092712,GA,Josefina Vázquez Mota,Mexico
41105,804093565,GA,Yulia Tymoshenko Bloc,Ukraine
41106,804093651,Stub,William F. Tisch,United States
41107,804093764,Stub,František Udržal,Czech Republic
41108,804094659,Start,Emile Lahoud Jr.,Lebanon
41109,804095077,Start,Rick Gudex,United States
41110,804095754,C,Domingos Duarte Lima,Portugal
41111,804095790,Start,Borislav Tsekov,Bulgaria
41112,804099267,C,Henry McLeish,United Kingdom
41113,804099373,Start,Baran Khan Kudezai,Afghanistan
41114,804100365,GA,Sidi Ould Cheikh Abdallahi,Mauritania
41115,804101492,FA,Ernest Lucas Guest,Rhodesian
41116,804103114,Stub,Trevor Kennerd,Canada
41117,804104355,Start,Delilah Gore,Papua New Guinea
41118,804104931,C,Mohsen Hashemi Rafsanjani,Iran
41119,804105438,Stub,Hassan Rasouli,Iran
41120,804105709,Start,Antanas Baskas,Lithuania
41121,804105984,C,John Swainson,United States
41122,804106203,Stub,Saleh Saad,Israel
41123,804106598,Stub,Moshe Sharoni,Israel
41124,804106609,Stub,Mihail Maculețchi,Moldova
41125,804106821,Stub,Josip Leko,Croatia
41126,804107345,C,Osman Baydemir,Turkey
41127,804108433,Stub,List of vice-presidents of Ivory Coast,Ivorian
41128,804109224,Start,Dominique Bussereau,France
41129,804109267,Start,Witold Tomczak,Poland
41130,804111013,C,François Arago,France
41131,804111132,C,François Asselineau,France
41132,804112392,GA,François Bozizé,Central African Republic
41133,804112500,Start,François C. Antoine Simon,Haiti
41134,804112819,Stub,Wilma de Faria,Brazil
41135,804113674,FA,Anwar Sadat,Egypt
41136,804114360,C,François Duprat,France
41137,804115829,GA,Signatories of the Act of Independence of Lithuania,Lithuania
41138,804116289,Start,Lee Hsin,Taiwan
41139,804118985,Start,Kevin Chief,Canada
41140,804120072,Stub,Parvin Ahmadinejad,Iran
41141,804120185,Stub,Davoud Ahmadinejad,Iran
41142,804122433,Start,John Odigie Oyegun,Nigeria
41143,804122505,Stub,François de Mahy,France
41144,804123422,C,Kevin James (broadcaster),United States
41145,804124368,C,Gabriel Narutowicz,Poland
41146,804124946,Stub,Régis de Oliveira,Brazil
41147,804125853,Stub,Luizianne Lins,Brazil
41148,804126930,B,Cesar Maia,Brazil
41149,804127803,Stub,Vicente Mejía Colindres,Hondura
41150,804127877,Stub,Miguel Paz Barahona,Hondura
41151,804128734,Stub,Rafael López Gutiérrez,Hondura
41152,804128826,C,Karl Seitz,Austria
41153,804129698,Stub,Francisco Bertrand,Hondura
41154,804130200,Stub,Miguel R. Dávila,Hondura
41155,804130440,Stub,Manuel Bonilla,Hondura
41156,804130858,C,Grace Ogot,Kenya
41157,804131153,Start,Werner Cabrera,Peru
41158,804131272,Stub,Terencio Sierra,Hondura
41159,804131604,Start,Policarpo Bonilla,Hondura
41160,804131643,Start,Josh Wilson (politician),Australia
41161,804131948,Stub,Ponciano Leiva,Hondura
41162,804132298,Stub,N. Appaji Gowda,India
41163,804132518,Start,Ahmad Shukeiri,Palestinian Territory
41164,804132817,Stub,K. V. Narayana Swamy,India
41165,804133123,Start,José María Medina,Hondura
41166,804133555,Start,José Santos Guardiola,Hondura
41167,804134156,Start,Juan Lindo,Salvadoran
41168,804136596,Start,Fred Akuffo,Ghana
41169,804136732,Start,Evelyn Scott (activist),Australia
41170,804138803,Stub,José Lino Matute,Hondura
41171,804139010,Stub,José Santiago Bueso,Hondura
41172,804139208,Stub,Francisco de Aguilar (politician),Hondura
41173,804139258,Stub,José Francisco Montes,Hondura
41174,804139515,C,Donald Creighton,Canada
41175,804139730,Start,Victoriano Castellanos,Hondura
41176,804139800,Stub,Francisco Inestroza,Hondura
41177,804139868,Stub,Francisco Cruz Castro,Hondura
41178,804140099,Stub,Marcelino Mejía,Hondura
41179,804140159,Stub,Crescencio Gómez,Hondura
41180,804140314,Stub,Miguel Oquelí Bustillo,Hondura
41181,804140447,Stub,Francisco Bueso,Hondura
41182,804142156,Start,Manuel Ferraz de Campos Sales,Brazil
41183,804142444,Start,Mahfoud Nahnah,Algeria
41184,804142943,C,Alamein Kopu,New Zealand
41185,804143236,Stub,Jack Radford,Canada
41186,804143605,Stub,Adan Ahmed Elmi,Somaliland
41187,804145524,Start,Gualberto do Rosário,Cape Verde
41188,804146604,GA,José Serra,Brazil
41189,804147118,Stub,Fred Finch,Australia
41190,804147288,C,Fred Fono,Solomon Islands
41191,804148964,Start,Abdus Sabur Khan,Bangladesh
41192,804149674,FA,Howard Moscoe,Canada
41193,804151581,GA,Fred Karger,United States
41194,804151598,Start,Dipankar Bhattacharya,India
41195,804152406,FA,Louis Riel,Canada
41196,804152925,Stub,William Hedges (Australian politician),Australia
41197,804153459,Stub,Hagrama Mohilary,India
41198,804154484,Stub,João Tamagnini Barbosa,Portugal
41199,804155669,C,John of Austria,Spain
41200,804156184,Start,Logi Már Einarsson,Iceland
41201,804157350,Stub,Ministry of Foreign Affairs and African Integration (Benin),Benin
41202,804158584,Stub,Urkhao Gwra Brahma,India
41203,804159604,C,Tekle Giyorgis II,Ethiopia
41204,804160636,Stub,Biswajit Daimary,India
41205,804160662,Stub,Rupnath Brahma,India
41206,804164057,C,Ralph Gonsalves,Saint Vincent and the Grenadines
41207,804165412,C,Lee Nak-yeon,"Korea, South"
41208,804167074,Start,Johann Georg von Hahn,Austria
41209,804167509,GA,List of heads of government of the Central African Republic,Central African Republic
41210,804168807,Start,Freddy Derby,Suriname
41211,804168844,C,Freddy Ehlers,Ecuador
41212,804169656,GA,Elie Hobeika,Lebanon
41213,804171624,Stub,Aleksander Ładoś,Poland
41214,804171630,C,Jerzy Zakulski,Poland
41215,804171644,C,Jerzy Andrzejewski,Poland
41216,804171645,Stub,Witold Bieńkowski,Poland
41217,804171647,Start,Leon Feiner,Poland
41218,804177928,C,Johann Lukas Legrand,Switzerland
41219,804180521,C,Jacques Delors,France
41220,804180528,Start,Frederick Heiden,Finland
41221,804185264,Start,Frederick Monger,Australia
41222,804185382,C,Gladys Kokorwe,Botswana
41223,804187372,Stub,Vladimir Bogos,Moldova
41224,804187386,Stub,Vasile Lașcu,Moldova
41225,804192791,C,Allen Lee,China
41226,804192861,B,Ngô Đình Nhu,Vietnam
41227,804194566,Start,Shabtai Levy,Israel
41228,804194605,Start,Makalé Camara,Guinea
41229,804194911,C,Halide Edib Adıvar,Turkey
41230,804195428,Start,Rahşan Ecevit,Turkey
41231,804195534,Stub,Emre Gönensay,Turkey
41232,804195898,Start,Coşkun Kırca,Turkey
41233,804195970,GA,Quett Masire,Botswana
41234,804196132,C,Fredrick Federley,Sweden
41235,804197081,Stub,Naysum Saravanamuttu,Sri Lanka
41236,804197082,C,A. Ekanayake Gunasinha,Sri Lanka
41237,804197388,Start,Luigi Brugnaro,Italy
41238,804197745,GA,Joseph Kasa-Vubu,"Congo, Dem. Rep. of"
41239,804198701,C,Fredrikke Marie Qvam,Norway
41240,804199045,Start,Kiddinan Sivanesan,Sri Lanka
41241,804200468,C,Edwin Samuel Montagu,United Kingdom
41242,804200928,Stub,Usman Badini,Pakistan
41243,804201211,C,John Gilbert Winant,United States
41244,804202719,C,Mateo Aquino Febrillet,Dominican Republic
41245,804203329,C,Philip S. Post,United States
41246,804205526,Stub,Olexiy Poroshenko,Ukraine
41247,804206195,GA,Nikolai Shchelokov,Russia
41248,804206457,C,Dominic Raab,United Kingdom
41249,804206737,B,Manuel María de Salcedo,Spain
41250,804208210,Start,Raoul Cédras,Haiti
41251,804209620,Stub,Marie-Louise Potter,Seychelles
41252,804213067,Stub,Niyi Adebayo,Nigeria
41253,804214335,B,Maxime Weygand,France
41254,804215100,C,Luis García Meza Tejada,Bolivia
41255,804215133,Start,Johann Rudolf Wettstein,Switzerland
41256,804215818,GA,Karpal Singh,Malaysia
41257,804217321,Start,Petrus Brovka,Russia
41258,804217440,Stub,Ion Negrescu,Moldova
41259,804217937,Stub,Anatolie Moraru,Moldova
41260,804218097,Stub,Andrei Scobioală,Moldova
41261,804218460,Stub,Nicolae Bosie-Codreanu,Moldova
41262,804219014,Start,Charondas,Greece
41263,804220891,Stub,Nic Vallance,New Zealand
41264,804221219,Stub,Jean Ramjohn-Richards,Trinidad and Tobago
41265,804221605,C,Geraldo Alckmin,Brazil
41266,804221834,Start,Reema Harrysingh-Carmona,Trinidad and Tobago
41267,804222547,C,Alexander B Cummings Jr.,Liberia
41268,804223382,C,Ilie Năstase,Romania
41269,804224047,Start,Christian Friedrich Baz,Germany
41270,804226230,C,Kamal Hossain,Bangladesh
41271,804227044,Start,Kazi Zafarullah,Bangladesh
41272,804227373,Start,Maharaja Krishna Rasgotra,India
41273,804227483,C,Gonzalo de Sandoval,Spain
41274,804228654,Start,Bonginkosi Madikizela,South Africa
41275,804229872,C,Hamdan bin Rashid Al Maktoum,United Arab Emirates
41276,804232228,Stub,Hukam Singh,India
41277,804233073,Stub,Khandaker Delwar Hossain,Bangladesh
41278,804233498,Stub,James Rutherford (New Zealand politician),New Zealand
41279,804234048,Start,Khandaker Mosharraf Hossain,Bangladesh
41280,804234135,Stub,William Archibald Murray,New Zealand
41281,804234143,Stub,James McDonald (New Zealand politician),New Zealand
41282,804234345,Start,Khandaker Mosharraf Hossain (BNP),Bangladesh
41283,804235071,Stub,Theodor Rosetti,Romania
41284,804235176,Stub,Johnson Roussety,Mauritius
41285,804235210,Stub,Afanasie Chiriac,Moldova
41286,804236626,C,José Gaspar Rodríguez de Francia,Paraguay
41287,804236717,FA,José Pascual de Liñán y Eguizábal,Spain
41288,804236903,C,Queen Aishwarya of Nepal,Nepal
41289,804237903,Start,Mompati Merafhe,Botswana
41290,804238057,Start,Joyce Bawah Mogtari,Ghana
41291,804238254,Start,Alex Kouri,Peru
41292,804240903,Start,Igor Ivanov,Russia
41293,804241447,C,Nikolai Patrushev,Russia
41294,804241784,Start,Richard G. Green (lawyer),United States
41295,804242783,GA,Kim Koo,"Korea, South"
41296,804243978,FA,Barthélemy Boganda,Central African Republic
41297,804245334,C,Oliver J. Flanagan,Ireland
41298,804245373,C,Consuelo Araújo,Colombia
41299,804245894,C,Keith Joseph,United Kingdom
41300,804245908,Start,Freeman Mbowe,Tanzania
41301,804246094,Stub,Eugen Pâslaru,Moldova
41302,804246911,C,Rafi Eitan,Israel
41303,804248532,Start,Eduardo Dato,Spain
41304,804248891,Start,Louise Gade,Denmark
41305,804249380,GA,Political positions of Jeremy Corbyn,United Kingdom
41306,804250196,C,Ben Viljoen,South African Republic
41307,804250892,Stub,Joaquín María López y López,Spain
41308,804252215,FA,Take Ionescu,Romania
41309,804252691,Stub,Yussef Diab,Israel
41310,804252768,Stub,Santiago Abascal,Spain
41311,804252781,Start,Jakup Krasniqi,Kosovo
41312,804254152,Stub,José Ferreira Bossa,India
41313,804255112,Stub,Jin Yunpeng,China
41314,804256151,Start,Luís Marques Mendes,Portugal
41315,804256744,C,Ernesto Cardenal,Nicaragua
41316,804257098,C,Beatriz Rojkés de Alperovich,Argentina
41317,804257154,C,Fumiko Hayashi (politician),Japan
41318,804257459,Start,Sarney Filho,Brazil
41319,804258210,FA,Elena Bacaloglu,Romania
41320,804258336,FA,Nicolae Constantin Batzaria,Romania
41321,804258707,C,Mircea Diaconu,Romania
41322,804258962,GA,Hone Harawira,New Zealand
41323,804260808,C,Geydar Dzhemal,Russia
41324,804261661,C,Eduard Limonov,Russia
41325,804266007,Stub,José António Vieira da Silva,Portugal
41326,804266043,Start,Roy Fredericks,Guyana
41327,804267965,C,Eugène-Melchior de Vogüé,France
41328,804269289,C,Agim Çeku,Kosovo
41329,804270024,Start,François Engongah Owono,Gabon
41330,804270243,Start,Vincent Essone Mengue,Gabon
41331,804270496,C,Daniel Ona Ondo,Gabon
41332,804270618,Start,Raymond Ndong Sima,Gabon
41333,804271251,Start,Vibeke Storm Rasmussen,Denmark
41334,804271318,Stub,Cosimo Mele,Italy
41335,804271385,C,Shirin Sharmin Chaudhury,Bangladesh
41336,804271544,Start,Joseph Shih,Taiwan
41337,804274911,Start,Albert Coppé,Belgium
41338,804275467,Stub,Yang Weizhen,China
41339,804275524,C,Nechirvan Barzani,Iraq
41340,804275742,Start,President of Ichkeria,Chechen
41341,804276519,Start,Lino Barañao,Argentina
41342,804276832,Stub,Said-Khasanom Abumuslimov,Chechen
41343,804276940,C,Vakha Arsanov,Chechen
41344,804277547,Start,Lowry Cole,Cape Colony
41345,804277603,B,Shamil Basayev,Chechen
41346,804277842,Start,Supyan Abdullayev,Chechen
41347,804278460,Start,Mehdi Chamran,Iran
41348,804278520,Stub,Piotr Borodin,Moldova
41349,804278607,Stub,Ivan Kazanets,Ukraine
41350,804278612,Stub,Pavlo Khazan,Ukraine
41351,804278755,C,Eugenia Tymoshenko,Ukraine
41352,804278777,Start,Oleksiy Vatchenko,Ukraine
41353,804279009,C,Zelimkhan Yandarbiyev,Chechen
41354,804279119,C,Aslan Maskhadov,Chechen
41355,804279165,C,Abdul-Halim Sadulayev,Chechen
41356,804279341,B,Dokka Umarov,Chechen
41357,804282818,B,Women in Hungary,Hungary
41358,804285584,Start,Seet Ai Mee,Singapore
41359,804286248,FA,President of the Continental Congress,United States
41360,804287166,Start,Guðlaugur Þór Þórðarson,Iceland
41361,804288493,C,Hernán Büchi,Chile
41362,804290735,Stub,Willy Bett,Kenya
41363,804290990,C,Jeanine Hennis-Plasschaert,Netherlands
41364,804291188,Stub,Giorgio Grigolli,Italy
41365,804291499,Stub,Natan Obed,Canada
41366,804292510,Start,10 agorot controversy,Palestinian Territory
41367,804292734,Stub,Suthawan Sathirathai,Thailand
41368,804293010,C,Chiang Wei-shui,China
41369,804293916,C,Ruth Fischer,Germany
41370,804293961,Stub,Franz Koritschoner,Austria
41371,804295688,Start,Rudolfine Steindling,Austria
41372,804296004,C,Ehud Barak,Israel
41373,804298477,Start,Frida Johansson Metso,Sweden
41374,804299877,GA,Babrak Karmal,Afghanistan
41375,804299960,C,Yrjö Leino,Finland
41376,804300083,Stub,Hanna Mwais,Israel
41377,804301755,C,Fatima Jinnah,Pakistan
41378,804302488,Start,Nang Khin Htwe Myint,Myanmar
41379,804302490,C,Bob Semple,New Zealand
41380,804302712,Stub,Antonio Barbosa Heldt,Mexico
41381,804303129,FA,Roger Douglas,New Zealand
41382,804303173,C,Raymond Flynn,Ireland
41383,804303257,C,Malietoa Tanumafili II,Samoan
41384,804303532,Start,Ibrahim Taiwo,Nigeria
41385,804303725,FA,Esteban de Bilbao Eguía,Spain
41386,804303831,FA,María Rosa Urraca Pastor,Spain
41387,804303839,Stub,Friedrich Bolte,Germany
41388,804304488,Stub,Mario Fermín Cabral y Báez,Dominican Republic
41389,804307653,Start,Cha Chol-ma,"Korea, North"
41390,804309180,Start,Rafael del Riego,Spain
41391,804309392,C,Jérôme Pétion de Villeneuve,France
41392,804309588,C,Friedrich von Wieser,Austria
41393,804311492,Start,Jeff Rock,Canada
41394,804311720,C,Brent Hawkes,Canada
41395,804314714,Stub,Sewa Singh Thikriwala,India
41396,804315050,Start,Kim Seong-il,"Korea, South"
41397,804316769,Start,Kerry Chikarovski,Australia
41398,804316939,Start,Henry Solomons,United Kingdom
41399,804317144,Start,Benna Namugwanya,Uganda
41400,804317675,C,M. M. Rahmat Ullah,Bangladesh
41401,804318597,B,Tatyana Karimova,Uzbekistan
41402,804318882,Stub,Henry Bolton (Australian politician),Australia
41403,804321966,Stub,Ahamed Nazeer Zainulabdeen,Sri Lanka
41404,804322671,C,Hamad bin Isa Al Khalifa,Bahrain
41405,804323135,Stub,John Mendelson,United Kingdom
41406,804325353,C,Fritz Eberhard,Germany
41407,804325468,Start,Brijendra Singh,India
41408,804325662,Start,Abdul Aziz (politician),Sri Lanka
41409,804325962,C,Fritz Hellwig,Germany
41410,804327526,Start,Sóley Tómasdóttir,Iceland
41411,804328468,C,James John Skinner,Malawi
41412,804329032,Start,V. P. Ganesan,Sri Lanka
41413,804329346,Start,Flora Brovina,Kosovo
41414,804330217,C,Leaders of the Australian Labor Party,Australia
41415,804330641,Start,Diana Çuli,Albania
41416,804332531,Stub,Ramappa Timmapur,India
41417,804334554,GA,Froilano de Mello,Portugal
41418,804334570,Start,José Antonio Meade Kuribreña,Mexico
41419,804335129,Start,May Win Myint,Myanmar
41420,804337418,Start,De Villiers Graaff,South Africa
41421,804338060,Stub,Merete Riisager,Denmark
41422,804339409,Stub,Masoud Karbasian,Iran
41423,804339967,Start,Nikolai Belyaev,Russia
41424,804340107,Stub,Fan Qin,China
41425,804340134,Stub,Sergio Abramo,Italy
41426,804340237,Start,Adi Laufitu Malani,Fiji
41427,804340275,C,List of Presidents of Vietnam,Vietnam
41428,804340585,C,Anghel Iordănescu,Romania
41429,804341827,Stub,Nikolay Maksyuta,Russia
41430,804343456,C,Adam Czerniaków,Poland
41431,804345422,Start,Harry Lawrence,South Africa
41432,804346260,Start,Mimoza Ahmeti,Albania
41433,804347277,Start,Ali Sabri,Egypt
41434,804349031,C,Abolhassan Banisadr,Iran
41435,804349394,Start,Frozan Fana,Afghanistan
41436,804349540,C,Jovan Subotić,Serbia
41437,804350590,Stub,Bambang Brodjonegoro,Indonesia
41438,804350692,Start,Moisei Uritsky,Russia
41439,804350911,FA,Bachir Gemayel,Lebanon
41440,804351786,Start,Evans Kidero,Kenya
